                 9.38344E-02 0.0030
                 4.43569E-02 0.0045
                 5.29845E-01 0.0011
                 2.14687E-01 0.0019
                 1.76628E-01 0.0021
                 9.41008E-02 0.0030
                 4.44290E-02 0.0045
                 5.29341E-01 0.0011
                 2.13585E-01 0.0019
                 1.76715E-01 0.0021
                 9.43351E-02 0.0030
                 4.47062E-02 0.0045
                 5.29581E-01 0.0011
                 2.13332E-01 0.0019
                 1.76535E-01 0.0021
                 9.45875E-02 0.0030
                 4.51266E-02 0.0045
                 5.29517E-01 0.0011
                 2.12635E-01 0.0019
                 1.76533E-01 0.0021
                 9.50200E-02 0.0030
                 4.53291E-02 0.0045
                 5.28576E-01 0.0011
                 2.12034E-01 0.0019
                 1.75804E-01 0.0021
                 9.52317E-02 0.0030
                 4.55061E-02 0.0044
                 5.28015E-01 0.0011
                 2.11136E-01 0.0019
                 1.75191E-01 0.0021
                 9.57418E-02 0.0030
                 4.59460E-02 0.0044
                 5.28170E-01 0.0011
                 2.10601E-01 0.0019
                 1.75195E-01 0.0021
                 9.59381E-02 0.0030
                 4.64366E-02 0.0044
                 5.28082E-01 0.0011
                 2.09859E-01 0.0019
                 1.75139E-01 0.0021
                 9.62848E-02 0.0030
                 4.68002E-02 0.0044
                 5.27739E-01 0.0011
                 2.09127E-01 0.0020
                 1.75110E-01 0.0021
                 9.66526E-02 0.0030
                 4.68496E-02 0.0044
                 5.27276E-01 0.0011
                 2.08635E-01 0.0020
                 1.74854E-01 0.0021
                 9.67478E-02 0.0030
                 4.70397E-02 0.0044
                 5.25819E-01 0.0011
                 2.07433E-01 0.0020
                 1.74327E-01 0.0021
                 9.67831E-02 0.0030
                 4.72757E-02 0.0043
                 5.25654E-01 0.0011
                 2.06676E-01 0.0020
                 1.74456E-01 0.0021
                 9.70265E-02 0.0030
                 4.74953E-02 0.0043
                 5.25379E-01 0.0011
                 2.05967E-01 0.0020
                 1.74489E-01 0.0021
                 9.71271E-02 0.0030
                 4.77963E-02 0.0043
                 5.24940E-01 0.0011
                 2.05026E-01 0.0020
                 1.74220E-01 0.0021
                 9.72287E-02 0.0030
                 4.84650E-02 0.0043
                 5.24387E-01 0.0011
                 2.04835E-01 0.0020
                 1.73793E-01 0.0021
                 9.72953E-02 0.0030
                 4.84640E-02 0.0043
                 5.23725E-01 0.0011
                 2.03984E-01 0.0020
                 1.73312E-01 0.0021
                 9.76808E-02 0.0030
                 4.87482E-02 0.0043
                 5.23214E-01 0.0011
                 2.03466E-01 0.0020
                 1.73302E-01 0.0021
                 9.75561E-02 0.0030
                 4.88904E-02 0.0043
                 5.23245E-01 0.0011
                 2.02812E-01 0.0020
                 1.73383E-01 0.0021
                 9.75642E-02 0.0030
                 4.94860E-02 0.0043
                 5.22697E-01 0.0011
                 2.02236E-01 0.0020
                 1.73048E-01 0.0021
                 9.76899E-02 0.0030
                 4.97238E-02 0.0042
                 5.22346E-01 0.0011
                 2.01387E-01 0.0020
                 1.72965E-01 0.0021
                 9.79488E-02 0.0030
                 5.00462E-02 0.0042
                 5.21388E-01 0.0011
                 2.00955E-01 0.0020
                 1.72558E-01 0.0021
                 9.78622E-02 0.0030
                 5.00132E-02 0.0042
                 5.21418E-01 0.0011
                 2.00065E-01 0.0020
                 1.72751E-01 0.0021
                 9.80963E-02 0.0030
                 5.05045E-02 0.0042
                 5.21552E-01 0.0011
                 1.99658E-01 0.0020
                 1.72530E-01 0.0022
                 9.87019E-02 0.0029
                 5.06621E-02 0.0042
                 5.20770E-01 0.0011
                 1.99113E-01 0.0020
                 1.72009E-01 0.0022
                 9.86991E-02 0.0029
                 5.09489E-02 0.0042
                 5.20315E-01 0.0011
                 1.98142E-01 0.0020
                 1.72337E-01 0.0022
                 9.85588E-02 0.0029
                 5.12767E-02 0.0042
                 5.20006E-01 0.0011
                 1.97674E-01 0.0020
                 1.72033E-01 0.0021
                 9.87826E-02 0.0029
                 5.15170E-02 0.0042
                 5.19912E-01 0.0011
                 1.97451E-01 0.0020
                 1.71606E-01 0.0022
                 9.89890E-02 0.0029
                 5.18663E-02 0.0042
                 5.19086E-01 0.0011
                 1.96488E-01 0.0020
                 1.71447E-01 0.0022
                 9.92504E-02 0.0029
                 5.19011E-02 0.0041
                 5.18502E-01 0.0011
                 1.95849E-01 0.0020
                 1.71097E-01 0.0022
                 9.93055E-02 0.0029
                 5.22505E-02 0.0041
                 5.18221E-01 0.0011
                 1.95459E-01 0.0020
                 1.70850E-01 0.0022
                 9.95578E-02 0.0029
                 5.23544E-02 0.0041
                 5.17886E-01 0.0011
                 1.95019E-01 0.0020
                 1.70879E-01 0.0022
                 9.95752E-02 0.0029
                 5.24118E-02 0.0041
                 5.17757E-01 0.0011
                 1.94501E-01 0.0020
                 1.70766E-01 0.0022
                 9.97887E-02 0.0029
                 5.27024E-02 0.0041
                 5.16797E-01 0.0011
                 1.93911E-01 0.0020
                 1.70416E-01 0.0022
                 9.95190E-02 0.0029
                 5.29510E-02 0.0041
                 5.17030E-01 0.0011
                 1.93492E-01 0.0020
                 1.70587E-01 0.0022
                 9.98075E-02 0.0029
                 5.31443E-02 0.0041
                 5.15834E-01 0.0011
                 1.92680E-01 0.0020
                 1.70364E-01 0.0022
                 9.95650E-02 0.0029
                 5.32248E-02 0.0041
                 5.15479E-01 0.0011
